date,equity,invested_frac
1994-01-03,100000.0,0.0
1994-01-04,100000.0,0.0
1994-01-05,100000.0,0.0
1994-01-06,100000.0,0.0
1994-01-07,99827.67680739154,0.19875927640462143
1994-01-10,100198.7069094528,0.20090639151664597
1994-01-11,100308.19039063656,0.2017785790190596
1994-01-12,100831.93011338521,0.40151052237180684
1994-01-13,101452.40131582663,0.10011249556261133
1994-01-14,101647.52320472113,0.0
1994-01-17,101647.52320472113,0.0
1994-01-18,101647.52320472113,0.0
1994-01-19,101776.41582102356,0.20115296599260243
1994-01-20,102117.40834825955,0.10204175526983991
1994-01-21,101504.45307817346,0.09661925190438948
1994-01-24,100949.12257052536,0.39351115354742355
1994-01-25,101735.03631797814,0.5957777472197872
1994-01-26,101375.36963374141,0.3828228448646795
1994-01-27,101252.72060636176,0.1804852807210992
1994-01-28,101774.00706169101,0.0
1994-01-31,101774.00706169101,0.0
1994-02-01,101774.00706169101,0.0
1994-02-02,101774.00706169101,0.0
1994-02-03,101774.00706169101,0.0
1994-02-04,100492.95775287464,0.29128932022439696
1994-02-07,99852.70865359851,0.08251001201469568
1994-02-08,100332.55992230642,0.0
1994-02-09,100332.55992230642,0.0
1994-02-10,100332.55992230642,0.0
1994-02-11,100202.13029225517,0.09889859239988538
1994-02-14,100544.70796503415,0.0
1994-02-15,100544.70796503415,0.0
1994-02-16,100846.43988066523,0.1027625849157908
1994-02-17,100431.88389672844,0.19954209080873614
1994-02-18,100933.36157843267,0.3038975086023024
1994-02-22,101206.81433548071,0.09777763311269677
1994-02-23,101366.55372813305,0.0
1994-02-24,101413.11324322104,0.10048316456100352
1994-02-25,101377.1684714403,0.20026970888272821
1994-02-28,101465.79340930107,0.1004309945673588
1994-03-01,101601.0369718133,0.0
1994-03-02,101775.82125469725,0.40130992664504134
1994-03-03,102247.57269771933,0.28890072357758106
1994-03-04,102731.10976911921,0.09129228020620284
1994-03-07,102633.41646433862,0.09042731182373516
1994-03-08,101900.7166784842,0.08388718398588556
1994-03-09,101705.33006892301,0.08212723515158905
1994-03-10,101931.19772208986,0.09874377026410414
1994-03-11,101826.35323489596,0.0978158007922033
1994-03-14,102065.95572349889,0.0
1994-03-15,102065.95572349889,0.0
1994-03-16,101168.41921249822,0.19304387692842084
1994-03-17,101175.4981602371,0.09311245669086507
1994-03-18,101249.25377060159,0.19377018764337536
1994-03-21,101741.99813374339,0.1932965065652173
1994-03-22,101571.53343732953,0.19747684897705106
1994-03-23,101577.70545177776,0.09486824532565648
1994-03-24,101301.24828908335,0.09239808665547108
1994-03-25,101648.96197074282,0.5941411856050959
1994-03-28,100684.61814016543,0.485142385936156
1994-03-29,98033.4500772967,0.7795475621874421
1994-03-30,98852.16854236303,0.6814438116115545
1994-03-31,99455.21014034816,0.3684726635179456
1994-04-04,98749.76433564942,0.464746053461001
1994-04-05,99778.16138674402,0.08470474286650245
1994-04-06,99918.48512275946,0.0
1994-04-07,99918.48512275946,0.0
1994-04-08,99918.48512275946,0.0
1994-04-11,99918.48512275946,0.0
1994-04-12,99061.41973181996,0.19321972442296145
1994-04-13,97710.69672395158,0.6893337253214639
1994-04-14,99238.17536610254,0.286304219041369
1994-04-15,99254.81003150743,0.19730335709087712
1994-04-18,98427.60791774062,0.19055735996898357
1994-04-19,98284.99552606537,0.2956704623180009
1994-04-20,98540.87336093702,0.39376541658020675
1994-04-21,99393.76377808415,0.09693875198776061
1994-04-22,99853.15137827808,0.0
1994-04-25,99853.15137827808,0.0
1994-04-26,100062.10545529798,0.10194927329408962
1994-04-28,100461.59412763434,0.0
1994-04-29,100461.59412763434,0.0
1994-05-02,100461.59412763434,0.0
1994-05-03,100461.59412763434,0.0
1994-05-04,100350.50655364072,0.0990737814068169
1994-05-05,100581.97184256627,0.0
1994-05-06,100581.97184256627,0.0
1994-05-09,100518.07445552836,0.09949793198309359
1994-05-10,100752.48253770977,0.0
1994-05-11,99981.33209890078,0.19397072442587954
1994-05-12,99788.50725544072,0.09295048477381794
1994-05-13,100182.78190357437,0.0
1994-05-16,99354.51380575674,0.19347197360297455
1994-05-17,99224.72675912452,0.7936223820111712
1994-05-18,102487.22931936779,0.0
1994-05-19,102487.22931936779,0.0
1994-05-20,102487.22931936779,0.0
1994-05-23,102487.22931936779,0.0
1994-05-24,102487.22931936779,0.0
1994-05-25,102480.05521331543,0.10000700049003432
1994-05-26,102264.87888298361,0.1983938762594808
1994-05-27,102688.49815595231,0.10202564294190357
1994-05-31,102453.78235041648,0.09996843461116049
1994-06-01,102453.78235041648,0.09996843461116049
1994-06-02,102486.57954164373,0.2002944339093305
1994-06-03,102615.95285334774,0.09689931007831282
1994-06-06,102318.17685301328,0.1946322544900939
1994-06-07,102595.28337550726,0.09534812403705858
1994-06-08,102066.19848431996,0.29183611588186814
1994-06-09,100952.87552289836,0.48637355476402266
1994-06-10,101689.68842605146,0.1987785881753578
1994-06-13,101645.94781449794,0.19843380399756694
1994-06-14,101847.80906565938,0.200022499490363
1994-06-15,102015.72414323447,0.0990337462896553
1994-06-16,102119.34464930993,0.0999479568095815
1994-06-17,101812.71639576179,0.2979800393014527
1994-06-20,100926.67480042341,0.3927654829188524
1994-06-21,100127.82891129518,0.28665453119460527
1994-06-22,100405.55414297139,0.09184974994095764
1994-06-23,100029.28684595172,0.09985491543233789
1994-06-24,99837.72824010701,0.09812780744924095
1994-06-27,100022.97240608386,0.0
1994-06-28,100022.97240608386,0.0
1994-06-29,100022.97240608386,0.0
1994-06-30,100022.97240608386,0.0
1994-07-01,100022.97240608386,0.0
1994-07-05,100022.97240608386,0.0
1994-07-06,100022.97240608386,0.0
1994-07-07,100022.97240608386,0.0
1994-07-08,100425.83054832353,0.10368006850494803
1994-07-11,100425.83054832353,0.10368006850494803
1994-07-12,100425.83054832353,0.10368006850494803
1994-07-13,100425.83054832353,0.10368006850494803
1994-07-14,100628.60986099792,0.0
1994-07-15,100628.60986099792,0.0
1994-07-18,100628.60986099792,0.0
1994-07-19,100628.60986099792,0.0
1994-07-20,100609.13487682374,0.09989579988855546
1994-07-21,100814.8655954116,0.0
1994-07-22,100814.8655954116,0.0
1994-07-25,100814.8655954116,0.0
1994-07-26,100814.8655954116,0.0
1994-07-27,100814.8655954116,0.0
1994-07-28,100814.8655954116,0.0
1994-07-29,100814.8655954116,0.0
1994-08-01,100814.8655954116,0.0
1994-08-02,100814.8655954116,0.0
1994-08-03,100814.8655954116,0.0
1994-08-04,100814.8655954116,0.0
1994-08-05,100814.8655954116,0.0
1994-08-08,100814.8655954116,0.0
1994-08-09,100814.8655954116,0.0
1994-08-10,100814.8655954116,0.0
1994-08-11,100814.8655954116,0.0
1994-08-12,100814.8655954116,0.0
1994-08-15,100814.8655954116,0.0
1994-08-16,100814.8655954116,0.0
1994-08-17,100814.8655954116,0.0
1994-08-18,100814.8655954116,0.0
1994-08-19,100955.81146692879,0.10132640531546833
1994-08-22,100550.68317102187,0.09770556366119672
1994-08-23,100601.32420801022,0.09815976370562708
1994-08-24,100550.68317102187,0.09770556366119672
1994-08-25,100765.6017593418,0.0
1994-08-26,100765.6017593418,0.0
1994-08-29,101042.6957064621,0.10253791867624355
1994-08-30,101161.7838255034,0.10359441518247457
1994-08-31,101002.99931328949,0.10218519640185615
1994-09-01,100730.75129833276,0.2000991076561421
1994-09-02,101241.79701925653,0.0
1994-09-06,101241.79701925653,0.0
1994-09-07,101241.79701925653,0.0
1994-09-08,101241.79701925653,0.0
1994-09-09,101215.77687048868,0.09983864958008873
1994-09-12,100873.22614238871,0.09678183323956109
1994-09-13,100644.85899032207,0.09473239561793577
1994-09-14,100873.22614238871,0.09678183323956109
1994-09-15,101099.60506384095,0.0
1994-09-16,101099.60506384095,0.0
1994-09-19,100862.91663150517,0.0979581929253531
1994-09-20,100862.91663150517,0.0979581929253531
1994-09-21,100745.82002876728,0.3974686853923565
1994-09-22,101024.76327507978,0.19500640641033867
1994-09-23,101522.66599105315,0.0
1994-09-26,101522.66599105315,0.0
1994-09-27,101522.66599105315,0.0
1994-09-28,101522.66599105315,0.0
1994-09-29,101589.07964495775,0.10065832740455219
1994-09-30,101701.76049167542,0.10165475638146103
1994-10-03,101928.45898741872,0.0
1994-10-04,101623.58425271248,0.1977403886588401
1994-10-05,102176.05203092571,0.3012575743652237
1994-10-06,102017.06870477926,0.3001686546740638
1994-10-07,102681.83671542225,0.0
1994-10-10,102681.83671542225,0.0
1994-10-11,102884.20375565915,0.10184010817863651
1994-10-12,102465.0942180452,0.09816639490254633
1994-10-13,102107.31438192094,0.19542704815810832
1994-10-14,102203.64971844948,0.19618542426591834
1994-10-17,101573.56310258948,0.2918899178820743
1994-10-18,101840.98390019675,0.19833606867811748
1994-10-19,102243.65455372763,0.09733113668438251
1994-10-20,102061.89831929436,0.19597183398122972
1994-10-21,102350.71615182361,0.3978159126409325
1994-10-24,102592.22124951884,0.19776187877127271
1994-10-25,102874.90284857784,0.10119833908928837
1994-10-26,103088.06894785083,0.0
1994-10-27,103088.06894785083,0.0
1994-10-28,103088.06894785083,0.0
1994-10-31,103088.06894785083,0.0
1994-11-01,103088.06894785083,0.0
1994-11-02,103088.06894785083,0.0
1994-11-03,103088.06894785083,0.0
1994-11-04,103088.06894785083,0.0
1994-11-07,103209.4970726595,0.3010333175228054
1994-11-08,103487.4218148727,0.09931111661930207
1994-11-09,103697.5875396324,0.0
1994-11-10,103687.85685838248,0.09998554525049941
1994-11-11,103532.34755482487,0.09863369122269648
1994-11-14,103732.39990656484,0.0
1994-11-15,103732.39990656484,0.0
1994-11-16,103732.39990656484,0.0
1994-11-17,103732.39990656484,0.0
1994-11-18,103668.38300059433,0.09951427864578814
1994-11-21,103500.63529494789,0.09805482466954832
1994-11-22,102317.0858225537,0.3914321063031585
1994-11-23,102925.29588585909,0.19780145278549915
1994-11-25,103408.04476554123,0.0
1994-11-28,103408.04476554123,0.0
1994-11-29,103408.04476554123,0.0
1994-11-30,103408.04476554123,0.0
1994-12-01,103078.41764277234,0.2979721914507667
1994-12-02,103567.07627205914,0.19957323972586105
1994-12-05,103580.62999238745,0.09689230905018627
1994-12-06,103580.62999238745,0.09689230905018627
1994-12-07,103664.98845957787,0.09844504166832853
1994-12-08,103024.28606624874,0.29290951537451887
1994-12-09,103526.72848059243,0.09442440933542218
1994-12-12,103647.30228335805,0.0
1994-12-13,103647.30228335805,0.0
1994-12-14,103647.30228335805,0.0
1994-12-15,103940.53415484395,0.10260883781002304
1994-12-16,104416.6344555661,0.0
1994-12-19,104416.6344555661,0.0
1994-12-20,104416.6344555661,0.0
1994-12-21,104416.6344555661,0.0
1994-12-22,105106.16875582846,0.30480087429113273
1994-12-23,105413.0003526725,0.2034220987237487
1994-12-27,104816.87552122929,0.19548099783928496
1994-12-28,104984.38867153958,0.10112485600330386
1994-12-29,104748.46575627281,0.09910033714375358
