date,equity,invested_frac
1994-12-30,104591.18046887487,0.09774558385188051
1995-01-03,104767.64885543223,0.1991667661222248
1995-01-04,105554.62849091535,0.1025682480516775
1995-01-05,105196.72590188861,0.0995149862249105
1995-01-06,105457.6368892891,0.0
1995-01-09,105457.6368892891,0.0
1995-01-10,105457.6368892891,0.0
1995-01-11,105457.6368892891,0.0
1995-01-12,105317.74701517177,0.09887465450522533
1995-01-13,105587.96106261126,0.0
1995-01-16,105587.96106261126,0.0
1995-01-17,105587.96106261126,0.0
1995-01-18,105587.96106261126,0.0
1995-01-19,105587.96106261126,0.0
1995-01-20,105401.08365584239,0.3992166891259547
1995-01-23,105070.9782668299,0.39732918591793615
1995-01-24,105309.78352533154,0.3986958296876828
1995-01-25,104594.88055566771,0.3945859331540878
1995-01-26,103703.57592763483,0.5912427104380887
1995-01-27,104075.1710787259,0.29539536374055725
1995-01-30,103142.4020294086,0.1914229762390349
1995-01-31,103640.72640035563,0.0
1995-02-01,103640.72640035563,0.0
1995-02-02,103640.72640035563,0.0
1995-02-03,103640.72640035563,0.0
1995-02-06,103640.72640035563,0.0
1995-02-07,103640.72640035563,0.0
1995-02-08,103640.72640035563,0.0
1995-02-09,103640.72640035563,0.0
1995-02-10,103640.72640035563,0.0
1995-02-13,103640.72640035563,0.0
1995-02-14,104116.638152454,0.10418353334746328
1995-02-15,104437.09976592132,0.10065327921371188
1995-02-16,104598.8218668907,0.10204377519243872
1995-02-17,104381.59992878322,0.3007315940331256
1995-02-21,103654.44566406729,0.39659811126382993
1995-02-22,104294.613328891,0.10064575993956018
1995-02-23,104535.65409835723,0.0
1995-02-24,104535.65409835723,0.0
1995-02-27,104761.16963389183,0.20186182934653246
1995-02-28,104390.0910802936,0.2994503857114291
1995-03-01,103847.22646409707,0.2957882407467884
1995-03-02,103988.31723286648,0.29674371133361405
1995-03-03,104177.85090448834,0.09747410964949206
1995-03-06,104461.46813315779,0.1997228107516111
1995-03-07,104274.45780591544,0.19828755899202405
1995-03-08,104473.25678196839,0.19758850225938737
1995-03-09,104028.4142724449,0.19415725948959364
1995-03-10,103968.19153688212,0.09803400806283769
1995-03-13,104037.52771734065,0.09863512650688927
1995-03-14,103830.98935404887,0.19658027038521095
1995-03-15,104287.48290107155,0.0
1995-03-16,104186.57159448644,0.09919836068271258
1995-03-17,104445.60849448104,0.2012542655433014
1995-03-20,104621.16974925122,0.10190523267223772
1995-03-21,104492.71860894111,0.10080121989024161
1995-03-22,104171.59075816584,0.09802927631546463
1995-03-23,104215.808621353,0.2984670570008613
1995-03-24,105140.41998818688,0.3003261768807573
1995-03-27,105077.62092483994,0.09783066528809152
1995-03-28,105338.32610854025,0.0
1995-03-29,105475.35145787039,0.10123911885969802
1995-03-30,105499.80915133563,0.3015410779712528
1995-03-31,105485.74839971229,0.39652315461246246
1995-04-03,105897.05755673633,0.29751371722359155
1995-04-04,106146.69824939905,0.19403764319905958
1995-04-05,106871.5747346894,0.40395888462314294
1995-04-06,106623.58171713236,0.3015388617926071
1995-04-07,106774.15107377105,0.19764380935012324
1995-04-10,107260.22630310178,0.0
1995-04-11,107272.65941683373,0.10017430366974797
1995-04-12,107694.44067004255,0.0
1995-04-13,108456.14806398166,0.1063903732316147
1995-04-17,107831.99339966066,0.20186719597729727
1995-04-18,108700.7301727276,0.3045214822490857
1995-04-19,109053.90245635156,0.3016659152067323
1995-04-20,110136.85970696788,0.20144985877728647
1995-04-21,110740.76222954513,0.0
1995-04-24,110954.6763910889,0.10180501268860036
1995-04-25,111375.07450836456,0.0
1995-04-26,111375.07450836456,0.0
1995-04-27,111375.07450836456,0.0
1995-04-28,111375.07450836456,0.0
1995-05-01,111375.07450836456,0.0
1995-05-02,111375.07450836456,0.0
1995-05-03,111375.07450836456,0.0
1995-05-04,111394.09435620792,0.10022365744269121
1995-05-05,111490.08262897718,0.2984665161863721
1995-05-08,111801.06364536539,0.19938198607860555
1995-05-09,111894.11922754263,0.1993737144278255
1995-05-10,112709.9014593884,0.0
1995-05-11,112806.63724126924,0.1008417226070823
1995-05-12,112952.47901885516,0.10200269616556593
1995-05-15,113140.76779141791,0.0
1995-05-16,113140.76779141791,0.0
1995-05-17,113140.76779141791,0.0
1995-05-18,113140.76779141791,0.0
1995-05-19,113297.6586972612,0.30117904638862353
1995-05-22,114003.03195763764,0.10212585376822783
1995-05-23,114188.77343518453,0.0
1995-05-24,114188.77343518453,0.0
1995-05-25,114496.08116524392,0.1024854140709253
1995-05-26,114371.25019583692,0.10150581810055169
1995-05-30,114121.76105448963,0.6009854087311494
1995-05-31,115180.97305777948,0.19944873263403906
1995-06-01,115736.15829994001,0.0
1995-06-02,115736.15829994001,0.0
1995-06-05,115736.15829994001,0.0
1995-06-06,115736.15829994001,0.0
1995-06-07,115736.15829994001,0.0
1995-06-08,115736.15829994001,0.0
1995-06-09,115736.15829994001,0.0
1995-06-12,115736.15829994001,0.0
1995-06-13,115736.15829994001,0.0
1995-06-14,115736.15829994001,0.0
1995-06-15,115736.15829994001,0.0
1995-06-16,115736.15829994001,0.0
1995-06-19,115736.15829994001,0.0
1995-06-20,115736.15829994001,0.0
1995-06-21,115736.15829994001,0.0
1995-06-22,115736.15829994001,0.0
1995-06-23,115736.15829994001,0.0
1995-06-26,115546.63426310458,0.09859390017626195
1995-06-27,115696.4805530509,0.19914842652462567
1995-06-28,116421.21760236529,0.3015730310615192
1995-06-29,116680.27064953306,0.0975059482831101
1995-06-30,116883.45869451582,0.19897086742852685
1995-07-03,116821.96190815534,0.19854919399803783
1995-07-05,117645.83570921652,0.10127822747758815
1995-07-06,117774.87861583114,0.10226293381842352
1995-07-07,117988.32421588076,0.0
1995-07-10,117988.32421588076,0.0
1995-07-11,117732.55763599252,0.0981149586515356
1995-07-12,117998.86862191671,0.0
1995-07-13,117940.94362100327,0.09962801230283909
1995-07-14,117989.74863669655,0.20002904742682404
1995-07-17,117731.04761087461,0.197072332133331
1995-07-18,118075.64830809052,0.2965744686919894
1995-07-19,116794.2384699274,0.9970322614637253
1995-07-20,118132.5565049407,0.4916358567913858
1995-07-21,117659.29117275539,0.39171232497970637
1995-07-24,117754.24690901146,0.19140421500560237
1995-07-25,118222.4914474508,0.0
1995-07-26,118222.4914474508,0.0
1995-07-27,118222.4914474508,0.0
1995-07-28,118222.4914474508,0.0
1995-07-31,118222.4914474508,0.0
1995-08-01,118902.07177214396,0.40370767713169875
1995-08-02,119812.3947270707,0.3985626833850216
1995-08-03,120042.99150500596,0.29799442868488707
1995-08-04,120782.87112233664,0.0975897549844734
1995-08-07,120637.35038483415,0.09650120816240253
1995-08-08,120765.15446341474,0.0
1995-08-09,120765.15446341474,0.0
1995-08-10,120765.15446341474,0.0
1995-08-11,120765.15446341474,0.0
1995-08-14,120765.15446341474,0.0
1995-08-15,120765.15446341474,0.0
1995-08-16,120438.84042430532,0.09763175173904715
1995-08-17,120438.84042430532,0.09763175173904715
1995-08-18,120438.84042430532,0.09763175173904715
1995-08-21,120373.20461332226,0.1979304153894947
1995-08-22,121075.34307203542,0.0
1995-08-23,121075.34307203542,0.0
1995-08-24,121153.87929727923,0.20065849751314496
1995-08-25,119523.91979329994,0.08622481996627249
1995-08-28,120311.18155904658,0.30003589765198724
1995-08-29,124209.88388871757,0.8921442461161355
1995-08-30,124739.49496924685,0.488503623619813
1995-08-31,125638.56131435178,0.20083488723957169
1995-09-01,125153.80282471635,0.19773947931518238
1995-09-05,125778.86016490882,0.0
1995-09-06,125778.86016490882,0.0
1995-09-07,125778.86016490882,0.0
1995-09-08,125778.86016490882,0.0
1995-09-11,125778.86016490882,0.0
1995-09-12,125810.80002318126,0.10029846716378743
1995-09-13,126322.52210246873,0.0
1995-09-14,126322.52210246873,0.0
1995-09-15,127515.95102034978,0.5050262522966563
1995-09-18,129001.21369463054,0.09785576893481575
1995-09-19,129275.42662325157,0.0
1995-09-20,129275.42662325157,0.0
1995-09-21,129275.42662325157,0.0
1995-09-22,129275.42662325157,0.0
1995-09-25,129182.62933513305,0.0994235426246833
1995-09-26,128521.29521204592,0.09478943167265341
1995-09-27,131870.3836149748,0.8880366775362425
1995-09-28,134795.33045867004,0.0
1995-09-29,134795.33045867004,0.0
1995-10-02,134957.14484592073,0.4009990677042908
1995-10-03,134635.74983417185,0.3980172608252387
1995-10-04,131766.4599566845,0.6916559871786643
1995-10-05,134812.83082251047,0.0
1995-10-06,133332.55293421575,0.0900788429217258
1995-10-09,132330.56277458402,0.6881553395972874
1995-10-10,133008.09128253878,0.6897438418112429
1995-10-11,136106.1387518298,0.17613528430262151
1995-10-12,136806.91957596818,0.07567353166914162
1995-10-13,137374.41803965525,0.0
1995-10-16,136666.1531316888,0.09540616170485114
1995-10-17,137412.01736236687,0.0
1995-10-18,137412.01736236687,0.0
1995-10-19,137412.01736236687,0.0
1995-10-20,137412.01736236687,0.0
1995-10-23,137697.65695022646,0.20179922707623085
1995-10-24,138692.3669149296,0.0
1995-10-25,138692.3669149296,0.0
1995-10-26,138692.3669149296,0.0
1995-10-27,139006.95111650808,0.10210661585447799
1995-10-30,138848.54110942202,0.10108222412368596
1995-10-31,139178.09115858804,0.0
1995-11-01,139496.9832659916,0.10212725290609687
1995-11-02,139907.6840810605,0.0
1995-11-03,139907.6840810605,0.0
1995-11-06,139907.6840810605,0.0
1995-11-07,138043.25227608276,0.290758536699237
1995-11-08,137828.20945012727,0.39003350787646923
1995-11-09,141571.02314303417,0.0
1995-11-10,141571.02314303417,0.0
1995-11-13,141571.02314303417,0.0
1995-11-14,140768.1189031887,0.3968593552228165
1995-11-15,140858.51435918172,0.2951224427140739
1995-11-16,142369.92944085054,0.10083531246310601
1995-11-17,141683.04349250038,0.09647612046738596
1995-11-20,140916.41807891597,0.3934039212834777
1995-11-21,140770.73325153723,0.6932968397285402
1995-11-22,142035.23641440415,0.29369754619850436
1995-11-24,142092.76018730132,0.2939834804142634
1995-11-27,141992.0811001586,0.09537526759174782
1995-11-28,142956.22984627736,0.10264119625545497
1995-11-29,143407.4418190601,0.0
1995-11-30,143407.4418190601,0.0
1995-12-01,143407.4418190601,0.0
1995-12-04,143407.4418190601,0.0
1995-12-05,143407.4418190601,0.0
1995-12-06,144346.40999561164,0.3047621086412123
1995-12-07,145064.51651143178,0.5037546018909104
1995-12-08,145994.0443154052,0.3994071751107923
1995-12-11,146709.74902277556,0.29834741029271683
1995-12-12,144343.73945806472,0.28684627595475093
1995-12-13,143238.6038637999,0.2813440472024075
1995-12-14,142241.24150691176,0.18153358202474923
1995-12-15,143025.11988433392,0.19009850949665205
1995-12-18,143681.40818523464,0.29665622096365524
1995-12-19,145781.2107747593,0.10231565911086317
1995-12-20,146543.6083126439,0.09983115587141358
1995-12-21,146798.585297222,0.0
1995-12-22,146798.585297222,0.0
1995-12-26,146798.585297222,0.0
1995-12-27,146798.585297222,0.0
1995-12-28,146798.585297222,0.0
1995-12-29,147626.1718116052,0.10511497219395016
1996-01-02,148004.10641382058,0.0
1996-01-03,147662.27369234795,0.19828835357901395
1996-01-04,147441.8189571543,0.7984073826813249
1996-01-05,150183.81015813007,0.19583504259822432
1996-01-08,149746.03307826282,0.2938466466055939
1996-01-09,147315.8949826139,0.2821978685449744
1996-01-10,148624.90114101564,0.0
1996-01-11,148624.90114101564,0.0
1996-01-12,147949.2662139429,0.09596032000306554
1996-01-15,148432.061281111,0.0
1996-01-16,149372.55527417886,0.10573622668821588
1996-01-17,149994.59124459804,0.0
1996-01-18,150559.00793638124,0.10344366405636175
1996-01-19,150275.83747387887,0.10175424893430185
1996-01-22,150087.05716554396,0.10062443059387247
1996-01-23,149143.1556238694,0.09493243632865922
1996-01-24,149630.81112045512,0.0
1996-01-25,149617.51119231776,0.09999000265053685
1996-01-26,149946.20429677953,0.0
1996-01-29,148740.2821092033,0.09277375490165679
1996-01-30,149729.86529257364,0.0
1996-01-31,149729.86529257364,0.0
1996-02-01,149729.86529257364,0.0
1996-02-02,149428.18492201465,0.09825313247919824
1996-02-05,149860.00219405195,0.10085149005760542
1996-02-06,150404.22767081877,0.0
1996-02-07,150219.71511468806,0.19915754431477903
1996-02-08,151776.09571852267,0.30409817734399747
1996-02-09,151932.19024030093,0.2028867348749751
1996-02-12,151302.3476458841,0.19229831235989656
1996-02-13,151153.81466842152,0.19150461531143034
1996-02-14,151612.12072812175,0.20184894791866015
1996-02-15,152141.67496964836,0.0
1996-02-16,152141.67496964836,0.0
1996-02-20,151762.7901017633,0.19814310174698718
1996-02-21,152226.75797157583,0.09922744681887487
1996-02-22,152010.9712211325,0.09794875765204655
1996-02-23,151795.18447068916,0.09666643300519825
1996-02-26,152064.21830064236,0.09998915989654544
1996-02-27,150716.6780809745,0.2938716964384838
1996-02-28,150307.83851286827,0.29195101689500835
1996-02-29,150519.075848045,0.2940475676621415
1996-03-01,143778.9031744695,0.6755595697442084
1996-03-04,141815.7295875324,0.46308151527784525
1996-03-05,143965.03103536967,0.09535577561211861
1996-03-06,144463.93207718624,0.0
1996-03-07,144463.93207718624,0.0
1996-03-08,144436.55875972196,0.09989944713030287
1996-03-11,144976.45144298577,0.0
1996-03-12,145001.43495740287,0.10022505649399951
1996-03-13,145774.6857008209,0.0
1996-03-14,145774.6857008209,0.0
1996-03-15,145853.61321035304,0.10055698988040024
1996-03-18,146162.34181462534,0.20231545019543945
1996-03-19,145736.63905186835,0.09698820751841829
1996-03-20,145385.4931973552,0.5963656688139628
1996-03-21,144539.2099993734,0.4937548062035732
1996-03-22,144373.96424653174,0.3909582563663343
1996-03-25,141660.82583659852,0.48128024890507604
1996-03-26,143013.95410125895,0.3841672898815112
1996-03-27,144282.89905278423,0.0946945895931456
1996-03-28,144448.5088698886,0.09573251974980887
1996-03-29,144541.69671770107,0.09884164615780143
1996-04-01,144814.94338826454,0.0
1996-04-02,144814.94338826454,0.0
1996-04-03,144819.33575869456,0.20016425975367014
1996-04-04,144946.8091855543,0.19675385545706464
1996-04-08,145239.20600443755,0.19882795657160324
1996-04-09,145094.6621236907,0.2981995159213863
1996-04-10,144203.02573351545,0.3945488949846679
1996-04-11,142264.12146027482,0.5891649482197376
1996-04-12,142825.77013477634,0.2816003470299713
1996-04-15,143430.76292739625,0.28721231525305696
1996-04-16,144146.01141265852,0.09473071842842412
1996-04-17,144411.54058562533,0.0
1996-04-18,144411.54058562533,0.0
1996-04-19,144411.54058562533,0.0
1996-04-22,144411.54058562533,0.0
1996-04-23,144411.54058562533,0.0
1996-04-24,144411.54058562533,0.0
1996-04-25,144411.54058562533,0.0
1996-04-26,144411.54058562533,0.0
1996-04-29,144411.54058562533,0.0
1996-04-30,144411.54058562533,0.0
1996-05-01,144411.54058562533,0.0
1996-05-02,144411.54058562533,0.0
1996-05-03,144411.54058562533,0.0
1996-05-06,144411.54058562533,0.0
1996-05-07,144411.54058562533,0.0
1996-05-08,144546.14815993156,0.20088486394660246
1996-05-09,143869.5906108335,0.19501416099720692
1996-05-10,144380.40192332843,0.09851397184608388
1996-05-13,143799.22685449704,0.09487055027892195
1996-05-14,144302.68317450176,0.0
1996-05-15,144302.68317450176,0.0
1996-05-16,144302.68317450176,0.0
1996-05-17,143805.07249429822,0.09695595978105495
1996-05-20,143792.82275013358,0.1969575542349685
1996-05-21,142985.49942697448,0.29305843811285315
1996-05-22,142598.7136935644,0.39148235550754523
1996-05-23,141316.80528263323,0.38596239002916666
1996-05-24,139967.6860505177,0.3800438100180995
1996-05-28,138384.99496575815,0.47416793967155246
1996-05-29,139535.98987963394,0.1876844359403461
1996-05-30,140791.68601238373,0.10314770833047834
1996-05-31,140333.08580930496,0.10021684822204874
1996-06-03,140679.6059059226,0.0
1996-06-04,140777.626737566,0.10069660444749005
1996-06-05,140651.61963923063,0.09989093572012384
1996-06-06,140772.0242318118,0.30062963059905284
1996-06-07,142088.5016784822,0.3950150620581059
1996-06-10,141379.92085935845,0.29541929034710157
1996-06-11,139623.65934760316,0.18118875621840502
1996-06-12,139461.73721517544,0.08466585989477093
1996-06-13,137945.89078261078,0.07460752482577107
1996-06-14,137789.95849743614,0.17374353499833167
1996-06-17,137696.09207681287,0.27331849898716615
1996-06-18,136902.64499925924,0.3705715655962966
1996-06-19,137767.7110794126,0.2707899603133332
1996-06-20,136579.69172800117,0.5672683634525126
1996-06-21,138609.64184404307,0.0
1996-06-24,138609.64184404307,0.0
1996-06-25,138670.50570684145,0.10046498821879211
1996-06-26,138437.68141114895,0.29942874668275254
1996-06-27,139590.75603225883,0.0
1996-06-28,139590.75603225883,0.0
1996-07-01,139590.75603225883,0.0
1996-07-02,139528.9387615336,0.09967129262834248
1996-07-03,139594.84826517667,0.10009638151203648
1996-07-05,139390.79524738347,0.19899551177637523
1996-07-08,139227.68701108365,0.297388867716325
1996-07-09,140221.94317059816,0.0
1996-07-10,140221.94317059816,0.0
1996-07-11,139612.5809066826,0.3976624225972895
1996-07-12,139626.7673182155,0.19331697357322325
1996-07-15,135258.4227185765,0.6837735547769186
