symbol,entry_date,exit_date,entry_px,exit_px,shares,bars_held,ret_net,pnl_usd,exit_reason
CMVT-201302,2000-04-07,2000-04-11,48.62026,43.758234,183.530157,2,-0.10125911861696801,-904.1963628030853,stop
COMS-201004,2000-04-07,2000-04-12,9.311523,8.380371,958.305527,3,-0.10125911861696801,-904.1963628030853,stop
ETS-200603,2000-04-07,2000-04-12,152.54172,137.287548,58.497334,3,-0.1012591186169679,-904.1963628030844,stop
PSFT-200501,2000-04-07,2000-04-11,19.8125,17.83125,450.386572,2,-0.10125911861696801,-904.1963628030853,stop
VRTS-200507,2000-04-07,2000-04-10,126.25,113.625,70.679477,1,-0.10125911861696812,-904.1963628030862,stop
ADSK,2000-04-20,2000-05-22,8.866121,7.979509,933.891976,21,-0.10125911861696812,-839.0123249624849,stop
NTAP,2000-04-20,2000-04-24,41.751713,37.576542,198.315199,1,-0.10125911861696824,-839.0123249624858,stop
NXTL-200508,2000-04-20,2000-04-24,55.0,49.5,150.545441,1,-0.10125911861696824,-839.0123249624858,stop
QCOM,2000-04-20,2000-04-24,33.5747,30.21723,246.614244,1,-0.10125911861696812,-839.0123249624849,stop
RVTY,2000-04-20,2000-06-06,20.910782,24.047399,395.967939,31,0.14839112621165174,1229.5384900355675,target
ABI-200811,2000-04-28,2000-05-02,56.84183,65.368105,143.494669,2,0.14839112621165196,1211.1994011143843,target
NXTL-200508,2000-04-28,2000-05-10,54.71875,49.246875,149.062242,8,-0.10125911861696801,-826.4980996997901,stop
QCOM,2000-04-28,2000-05-10,33.248917,29.924025,245.316248,8,-0.10125911861696801,-826.4980996997901,stop
UMG-200006,2000-04-28,2000-05-03,75.625,68.0625,107.85454,3,-0.10125911861696801,-826.4980996997901,stop
AAPL,2000-05-12,2000-05-19,0.805449,0.724904,9769.295187,5,-0.10125911861696812,-797.3325306665729,stop
COST,2000-05-12,2000-05-22,31.852663,28.667397,247.03341,6,-0.10125911861696812,-797.3325306665729,stop
LXK-201611,2000-05-12,2000-05-22,77.830215,70.047193,101.100478,6,-0.10125911861696824,-797.3325306665738,stop
TWX-200101,2000-05-12,2000-05-24,80.59798,72.538182,97.62865,8,-0.10125911861696812,-797.3325306665729,stop
DELL-201310,2000-05-19,2000-05-26,44.97879,40.480911,169.677492,5,-0.10125911861696812,-773.3392383615583,stop
JAVA-201001,2000-05-19,2000-05-24,154.5,139.05,33.294825,3,-0.10125911861696812,-521.2466308582179,stop
LUV,2000-05-19,2000-07-25,11.426868,13.140898,667.889773,45,0.14839112621165174,1133.297248598633,target
PAYX,2000-05-19,2000-05-25,14.177597,16.304237,538.306193,4,0.14839112621165174,1133.297248598633,target
AAMRQ-201312,2000-06-02,2000-07-17,28.3125,32.559375,122.59995,30,0.14839112621165174,515.4426390233075,target
BLS-200612,2000-06-02,2000-07-11,37.148323,33.433491,203.835157,26,-0.10125911861696812,-767.2843632254335,stop
EMN,2000-06-02,2000-08-04,10.094917,9.085425,750.09376,44,-0.10125911861696801,-767.2843632254335,stop
HOG,2000-06-02,2000-07-14,22.450619,25.818212,337.279531,29,0.14839112621165196,1124.4240749744495,target
MDT,2000-06-02,2000-08-09,29.820953,34.294096,253.919928,47,0.14839112621165196,1124.4240749744495,target
SLB,2000-06-02,2000-08-09,20.915081,24.052343,362.041832,47,0.14839112621165196,1124.4240749744495,target
TOS-200109,2000-06-02,2000-06-28,29.685911,26.71732,255.075017,18,-0.10125911861696824,-767.2843632254344,stop
CINF,2000-06-16,2000-06-30,13.542839,12.188555,567.251908,10,-0.10125911861696812,-778.437454268822,stop
DOV,2000-06-16,2000-06-29,19.654425,17.688983,390.863699,9,-0.10125911861696801,-778.437454268821,stop
AEE,2000-06-30,2000-08-03,10.857196,12.485775,679.529624,23,0.14839112621165174,1095.5643789533497,target
FPC-200011,2000-06-30,2000-09-13,46.380642,53.337738,159.070379,51,0.14839112621165174,1095.5643789533497,target
TOS-200109,2000-06-30,2000-09-11,28.081059,32.293218,262.731769,49,0.14839112621165174,1095.5643789533497,target
GIS,2000-07-14,2000-08-22,8.061101,7.254991,953.002401,27,-0.10125911861696801,-778.4422514857251,stop
OXY,2000-07-14,2000-07-25,5.024589,4.52213,1528.930868,7,-0.10125911861696801,-778.4422514857251,stop
ASH,2000-07-21,2001-02-02,7.197416,8.277029,950.642347,135,0.14839112621165174,1016.0278444077994,target
INTC,2000-08-04,2000-08-18,35.579353,40.916256,217.568714,10,0.14839112621165196,1149.4929775361543,target
MIL-201007,2000-08-04,2000-08-11,53.993965,48.594569,143.05029,5,-0.10125911861696801,-782.6579560420696,stop
OAT-200108,2000-08-04,2000-09-27,67.12702,77.196073,115.318006,37,0.14839112621165196,1149.4929775361543,target
TUPBQ-202506,2000-08-04,2000-09-27,8.82261,7.940349,877.399555,37,-0.1012591186169679,-784.3908778998502,stop
ANDW-200712,2000-08-11,2000-08-22,25.6875,29.540625,305.023681,7,0.14839112621165196,1163.5022519342492,target
LLY,2000-08-11,2000-09-05,38.590054,34.731049,203.039255,16,-0.10125911861696812,-793.950524856039,stop
MIL-201007,2000-08-11,2000-09-20,47.958714,43.162843,163.375853,27,-0.10125911861696812,-793.950524856039,stop
HNZ-201306,2000-08-18,2000-09-06,22.00036,19.800324,362.936423,12,-0.10125911861696812,-809.0928888906856,stop
FE,2000-08-25,2000-09-11,7.493341,8.617342,1088.167608,10,0.14839112621165174,1210.8298566357926,target
KO,2000-08-25,2000-09-14,13.537042,12.183338,602.348058,13,-0.1012591186169679,-826.2459299835327,stop
CI,2000-09-08,2000-09-27,25.013311,28.765308,297.345626,13,0.14839112621165196,1104.4462052684103,target
PFE,2000-09-08,2000-10-26,14.224287,16.35793,569.949779,34,0.14839112621165196,1203.8681562543097,target
MAR,2000-09-15,2000-12-06,13.762729,15.827138,588.642858,57,0.14839112621165174,1203.0073141757784,target
MDT,2000-09-15,2000-11-10,30.345259,34.897048,266.971922,40,0.14839112621165174,1203.0073141757784,target
PHA-200304,2000-09-15,2000-11-30,49.026768,56.380783,165.243039,53,0.14839112621165196,1203.0073141757794,target
SNA,2000-09-15,2000-09-21,15.045043,12.244451,538.471849,4,-0.18728575519736546,-1518.3261903545936,stop_gap
C,2000-09-22,2000-10-12,282.21652,253.994868,28.184528,14,-0.1012591186169679,-805.9929414607886,stop
PCG,2000-09-22,2000-10-05,15.675125,14.107613,440.443461,9,-0.10125911861696812,-699.5829589355762,stop
ADM,2002-01-04,2002-07-03,7.60203,6.841827,1090.205627,124,-0.10125911861696812,-839.8003299734901,stop
AVP-202001,2002-01-04,2002-03-01,16.095293,18.509587,514.91923,38,0.14839112621165174,1230.6932793784,target
AZO,2002-01-04,2002-04-25,67.0,77.05,123.698147,76,0.14839112621165174,1230.6932793784,target
BSX,2002-01-04,2002-04-12,11.355,13.05825,729.878986,67,0.14839112621165174,1230.6932793784,target
SLM,2002-01-04,2002-02-08,6.953114,7.996081,1191.951675,24,0.14839112621165174,1230.6932793784,target
ABT,2002-03-08,2002-05-15,13.889853,12.500868,615.2005,47,-0.10125911861696824,-865.8693604051305,stop
B,2002-03-08,2002-04-24,11.72415,13.482772,728.841282,32,0.14839112621165174,1268.8963848155508,target
CAG,2002-03-08,2002-06-26,7.240848,8.326975,1180.116543,76,0.14839112621165196,1268.8963848155527,target
LOW,2002-03-08,2002-05-24,14.931375,17.171081,572.287851,54,0.14839112621165174,1268.8963848155508,target
UNH,2002-03-08,2002-04-18,13.684925,15.737664,624.412959,28,0.14839112621165196,1268.8963848155527,target
WLP-200411,2002-03-08,2002-04-18,60.295,69.33925,141.720616,28,0.14839112621165174,1268.8963848155508,target
DRI,2002-03-15,2002-06-25,12.539712,11.285741,701.982215,70,-0.10125911861696812,-891.9730115308857,stop
BMC-201309,2003-03-21,2003-03-27,16.59,14.931,551.822611,4,-0.1012591186169679,-927.6495118114835,stop
BDX,2003-04-17,2003-05-09,16.755798,19.269168,540.826057,15,0.14839112621165174,1345.657556390861,target
MAT,2003-04-17,2003-06-30,11.870898,10.683808,763.37714,50,-0.10125911861696812,-918.2496393083002,stop
APA,2003-04-25,2003-06-03,20.389803,23.448273,449.919773,26,0.14839112621165196,1362.2597973311986,target
RBK-200601,2003-04-25,2003-07-08,30.369291,34.924685,302.074076,50,0.14839112621165196,1362.2597973311986,target
SBUX,2003-04-25,2003-07-02,4.32848,4.977752,2119.398849,47,0.14839112621165196,1362.2597973312004,target
CLX,2003-05-09,2003-12-29,22.384987,25.742735,414.025615,161,0.14839112621165174,1376.2454244618002,target
SLM,2003-05-09,2003-06-13,9.626657,11.070656,962.738987,24,0.14839112621165174,1376.2454244618002,target
SYK,2003-05-09,2003-07-16,25.333082,29.133044,365.844077,46,0.14839112621165151,1376.2454244617984,target
BALL,2003-05-16,2003-05-28,5.329019,4.796117,1746.438676,7,-0.10125911861696812,-943.058538908992,stop
FRX-201406,2003-05-23,2003-06-12,48.78,56.097,191.015558,13,0.14839112621165174,1383.637639379387,target
SAF-200809,2003-06-06,2004-01-08,31.27933,35.971229,309.509465,149,0.14839112621165196,1437.6170236320631,target
