symbol,entry_date,exit_date,entry_px,exit_px,shares,bars_held,ret_net,pnl_usd,exit_reason
CNTO-199910,1994-02-11,1994-02-14,10.757312,11.0,932.691731,1,0.02112969539916132,212.14804272772744,target_gap
COMS-201004,1994-02-16,1994-02-22,2.535302,2.670216,3965.788262,3,0.05174083522129935,520.5908754209522,price_action
SNPL-199412,1994-02-17,1994-02-18,29.316152,29.0,343.996173,1,-0.012168147743137792,-122.79733599032807,target_gap
AES,1994-02-18,1994-02-22,3.521763,3.673646,2851.750594,1,0.04166762015150094,418.76869196210464,price_action
INEL-199805,1994-02-18,1994-02-23,21.318396,21.359486,471.104311,2,0.0005257131118368008,5.283531706172653,price_action
SIAL-201511,1994-02-24,1994-03-01,10.232571,10.430559,990.626427,3,0.01792266756491978,181.80307760021788,target
CRUS,1994-02-25,1994-02-28,19.688415,19.818343,515.090288,1,0.005190977189777568,52.68016608002108,target
ASTA-199708,1994-03-02,1994-03-10,26.0,22.256681,390.773219,6,-0.14517140010627116,-1475.988948479977,target
BGEN-200311,1994-03-02,1994-03-04,10.190566,10.369465,997.010745,2,0.0161318294438324,164.01579071656306,target
PHB-199910,1994-03-02,1994-03-03,10.417705,10.928734,975.272776,1,0.04758623739336176,483.81954324977596,target
SNPL-199412,1994-03-02,1994-03-03,25.478909,28.381596,398.765259,1,0.11236669355705087,1142.4564187300894,target
VCELA-199905,1994-03-03,1994-03-04,19.419078,19.691521,524.102227,1,0.012611021857891647,128.43955544223718,target
CRUS,1994-03-10,1994-03-14,18.188605,18.253774,559.170598,2,0.002178929992785461,22.17639202692044,target
ADBE,1994-03-16,1994-03-17,3.662433,3.632584,2786.834679,1,-0.009537795443002706,-97.41656463304753,target
AKLMQ-200808,1994-03-16,1994-03-22,24.106146,22.734746,423.402211,4,-0.05820949820125365,-594.5366911742512,target
JBHT,1994-03-18,1994-03-21,4.172387,4.36511,2424.883146,1,0.04472648232765808,452.8391787347173,target
LGNT-199511,1994-03-21,1994-03-23,30.321398,31.25,333.920135,2,0.029183429126160787,295.6868781786052,price_action
MLKN,1994-03-22,1994-04-06,4.8249,4.077433,2108.685949,10,-0.1561010006156992,-1589.3145132717273,target
ASCL-200504,1994-03-25,1994-03-31,41.234315,42.457392,245.672201,4,0.028221112452791797,286.0835103318095,target
BAY-199808,1994-03-25,1994-03-28,23.408959,24.472871,432.745642,1,0.043986353457400096,445.8991623678503,target
FHCC-200501,1994-03-25,1994-03-30,5.230755,4.981808,1936.64689,3,-0.04892540706052029,-495.96741516480324,target
LGNT-199511,1994-03-25,1994-04-05,28.847845,26.141108,351.157077,6,-0.09509580446827448,-964.0067026280576,target
LOTS-199507,1994-03-25,1994-04-05,77.636895,68.370347,130.480809,6,-0.12058956503966511,-1222.442458058409,target
CNTO-199910,1994-03-29,1994-03-30,10.982845,10.967347,916.744414,1,-0.002808187559853126,-28.293921103426328,target
LRCX,1994-03-29,1994-03-31,0.832792,0.857037,12090.011837,2,0.027673875582161944,278.8284028965227,target
SPLS-201709,1994-03-29,1994-04-05,1.630729,1.67022,6174.209798,4,0.022784208616326795,229.5625157701652,target
APCC-200702,1994-03-30,1994-03-31,10.84107,11.665059,904.278351,1,0.07450087366689329,730.8690183713916,target
SON,1994-04-04,1994-04-05,6.639342,6.731974,1497.967909,1,0.012533455235537616,124.73899864320083,target
CSCO,1994-04-12,1994-04-14,1.127466,1.108227,8862.217158,2,-0.018439315153920166,-184.3718136786665,target
LRCX,1994-04-12,1994-04-15,0.875967,0.776024,11406.654123,3,-0.11533405340284619,-1153.207070180919,target
AMAT,1994-04-13,1994-04-21,1.827348,1.819834,5421.048721,6,-0.005504915948037259,-54.57065166694338,target
COMS-201004,1994-04-13,1994-04-14,2.392904,2.505905,4139.799645,1,0.045758260107368054,453.60512254412606,target
INEL-199805,1994-04-13,1994-04-19,21.446587,20.0462,461.898293,4,-0.06660416511237899,-660.2521688294073,target
LOTS-199507,1994-04-13,1994-04-14,62.975244,65.019336,157.302162,1,0.031014236815075424,307.4464950831807,target
ORCL,1994-04-13,1994-04-14,1.18674,1.207068,8347.354426,1,0.015706274136508602,155.69749347299694,target
ADSK,1994-04-19,1994-04-20,5.941451,6.152115,1656.625784,1,0.034008122873876,334.9681320977179,target
JWN-202505,1994-04-19,1994-04-21,4.6541,4.701714,2114.857867,2,0.008817068836754816,86.84504845439551,target
DG-200707,1994-04-20,1994-04-21,3.576177,3.649464,2748.325477,1,0.019065326571668484,187.51472216751608,target_gap
USHC-199607,1994-04-20,1994-04-21,39.286059,40.251012,250.177795,1,0.02312886117132984,227.48112707588734,target
DELL-201310,1994-04-21,1994-04-22,0.336892,0.345353,29250.011698,1,0.02368017133261202,233.50981897873316,target
USHC-199607,1994-04-26,1994-04-28,34.364472,36.508039,290.570886,1,0.06089113152340331,608.4427493562562,target
BMC-201309,1994-05-04,1994-05-05,7.041686,7.135987,1426.669654,1,0.01197407930064065,120.37771493193941,target
OSI-200706,1994-05-09,1994-05-10,16.354377,16.65473,615.015594,1,0.016940552867208636,170.51069514351184,target_gap
QMCO,1994-05-11,1994-05-13,1006.537892,966.69596,10.009805,2,-0.04092678428577956,-412.6361551660975,target
SEG-200011,1994-05-11,1994-05-12,11.202429,11.043365,899.380679,1,-0.015578237556879926,-157.0644789693033,target
BAY-199808,1994-05-16,1994-05-18,19.781543,19.192489,506.445728,2,-0.031135363776066738,-312.14108178172137,target
XLNX-202202,1994-05-16,1994-05-18,2.77726,2.416854,3607.251905,2,-0.13098807100203425,-1313.1935273711133,target
AMAT,1994-05-17,1994-05-18,1.739364,1.9984,5712.116289,1,0.1473178168634961,1464.6935752446734,target_gap
COMS-201004,1994-05-17,1994-05-18,2.199732,2.423317,4516.664397,1,0.10010064840916644,995.2413070211769,target
LLTC-201703,1994-05-17,1994-05-18,3.654463,3.812798,2718.717367,1,0.041866938911168106,416.2581128606471,target
LOTS-199507,1994-05-17,1994-05-18,53.290313,53.79875,186.440101,1,0.008128506932549406,80.81691769481404,target
SY-201007,1994-05-17,1994-05-18,45.519808,49.42453,218.266551,1,0.08426170403448152,837.7640883236236,target
USHC-199607,1994-05-17,1994-05-18,33.917894,34.426629,292.926538,1,0.013579009058016789,135.008023801327,target
CNTO-199910,1994-05-25,1994-05-27,13.0,12.992303,788.363302,2,-0.0019902779096652168,-20.412085318510435,target
LOTS-199507,1994-05-26,1994-06-07,60.034336,57.543116,170.702404,7,-0.042837562464993595,-439.30687636530274,target
DG-200707,1994-06-02,1994-06-03,3.620212,3.788258,2830.048924,1,0.04495464152679873,460.8997099768676,target
CNTO-199910,1994-06-06,1994-06-07,10.697032,11.29993,959.293694,1,0.05488339883843829,563.5854606224002,target
QMCO,1994-06-07,1994-06-10,1004.458452,930.591851,10.186402,3,-0.07483487069919736,-766.2327412247341,target
AMAT,1994-06-08,1994-06-10,1.898255,1.829044,5404.714228,2,-0.03780878777753871,-388.1718598428288,target_gap
OSI-200706,1994-06-08,1994-06-15,16.408437,16.703597,625.259325,5,0.016564124694242066,170.05906476198106,target
SNPL-199412,1994-06-09,1994-06-23,24.625,21.5,414.482024,10,-0.12812503328888059,-1308.6389143027918,time
SY-201007,1994-06-09,1994-06-10,51.946,52.318444,196.485193,1,0.005760784021206833,58.839291226153364,target
DELL-201310,1994-06-17,1994-06-21,0.384266,0.381811,26575.150171,2,-0.007780580538510828,-79.51039690338075,price_action
LGNT-199511,1994-06-17,1994-06-22,28.743306,27.20446,355.280444,3,-0.05486167084974847,-560.6359580053941,target
SPLS-201709,1994-06-20,1994-06-22,1.640097,1.628008,6207.72474,2,-0.008759899159086149,-89.24934371296331,target
TECUA-201405,1994-06-23,1994-06-27,33.439444,33.268055,300.260835,2,-0.0065172150318685285,-65.48226419543789,target
DZB-200104,1994-07-08,1994-07-14,15.804583,16.78436,632.873232,4,0.060507480500906485,605.6374549140583,target
SPLS-201709,1994-07-20,1994-07-21,1.621577,1.653884,6205.600216,1,0.01849627524996733,186.25573441368033,target
SEG-200011,1994-08-19,1994-08-25,12.442338,12.398927,810.256592,4,-0.004883146470136768,-49.26383606980926,target
DELL-201310,1994-08-29,1994-09-02,0.475096,0.485467,21209.530288,4,0.02040049397178434,205.7107018890547,target
LRCX,1994-09-01,1994-09-02,0.963585,0.990758,10481.99693,1,0.0267611212654566,270.4845580256733,target
ASCL-200504,1994-09-09,1994-09-15,44.332907,43.771934,228.367152,4,-0.0140349633111575,-142.19195541556292,target
QMCO,1994-09-19,1994-09-23,1034.361375,1012.573025,9.774109,4,-0.022434095200328463,-226.96658194331212,target
AMAT,1994-09-21,1994-09-23,2.081385,2.12869,4845.951009,2,0.02129676990936913,214.9557965918575,target
PTCM-199509,1994-09-21,1994-09-22,22.138063,22.728117,455.608599,1,0.02521708114290311,254.52487808536353,target_gap
SKYT-199909,1994-09-21,1994-09-22,20.28739,20.679215,497.170488,1,0.017887698088225434,180.5468344782912,target
SY-201007,1994-09-29,1994-10-03,45.048768,46.913771,225.361693,2,0.039942719786667524,405.79299636558426,target
CNTO-199910,1994-10-04,1994-10-07,17.055597,16.903519,597.624681,3,-0.010303168242142058,-105.09211918527762,target
OSI-200706,1994-10-04,1994-10-05,16.798674,16.830799,606.764892,1,0.0005106375904051497,5.208493664293201,target
LRCX,1994-10-05,1994-10-07,1.007651,1.043838,10085.198422,2,0.03446281021363928,350.46858613391487,target
VCELA-199905,1994-10-05,1994-10-07,24.41381,25.656757,416.254511,2,0.049441383350552925,502.7927673906124,target
BGEN-200311,1994-10-11,1994-10-18,12.25,11.600531,838.219075,5,-0.05434275461526039,-558.3919865769676,target
EA,1994-10-13,1994-10-19,4.903208,5.09982,2089.756074,4,0.03864347817326763,396.23793572791874,target
FHCC-200501,1994-10-17,1994-10-24,6.547243,6.477085,1561.018214,5,-0.012099665133772475,-123.7495577998543,target
DIGI-199809,1994-10-20,1994-10-25,28.829667,28.670339,354.647365,3,-0.006917816256588161,-70.77979275756843,target
ASCL-200504,1994-10-21,1994-10-26,52.938859,55.14428,192.792024,3,0.04020246768423985,410.601236709188,target
WOR,1994-10-21,1994-10-24,5.341849,5.533861,1910.609785,1,0.03449553215831269,352.3143971258578,target
ASCL-200504,1994-11-07,1994-11-08,49.063249,49.835778,210.112603,1,0.014324535229975455,147.77223575064272,target
JAVA-201001,1994-11-07,1994-11-08,3.877246,3.991884,2658.796125,1,0.02812636931095014,290.1522743949099,target
SY-201007,1994-11-07,1994-11-09,47.394155,48.25,217.512199,2,0.016633743511858645,171.5940816359962,target_gap
SEG-200011,1994-11-10,1994-11-14,12.50298,12.5625,829.382952,2,0.0033547564747755665,34.812366932445,target_gap
QCOM,1994-11-18,1994-11-22,1.138858,1.136469,9108.456219,2,-0.003494263096632033,-36.272202472642675,target
ADBE,1994-11-22,1994-11-25,3.818916,3.89317,2710.209813,2,0.018017480706911337,186.61260740694888,target
CSCO,1994-11-22,1994-11-23,1.126843,1.121378,9185.007015,1,-0.006242400759242983,-64.6544709058362,target
DIGI-199809,1994-11-22,1994-11-25,30.876837,30.741847,335.204784,2,-0.005764800829191841,-59.70782105539183,target
OSI-200706,1994-11-22,1994-11-23,16.57617,16.037923,624.394147,1,-0.033824738492131856,-350.33325399669593,target
AMAT,1994-12-01,1994-12-02,2.065836,2.10893,5005.626307,1,0.019432136278774825,201.0845825658398,target
DELL-201310,1994-12-01,1994-12-02,0.613892,0.61189,16844.674983,1,-0.0046549597072061966,-48.169723398181304,target
SPLS-201709,1994-12-01,1994-12-05,1.961852,2.021283,5270.940304,2,0.028851948838085617,298.56120835537877,target
LRCX,1994-12-02,1994-12-07,1.103723,1.10157,9339.156232,3,-0.0033468392612525655,-34.52283859812269,target
QCOM,1994-12-07,1994-12-08,1.009388,1.024821,10261.725126,1,0.01386938772027868,143.760553761751,target
CSCO,1994-12-08,1994-12-09,1.111253,1.120688,9328.658791,1,0.007079917485885545,73.44533221642268,target
DIGI-199809,1994-12-08,1994-12-09,27.60981,27.869251,375.464336,1,0.007984553802785399,82.82980808951106,target
FHCC-200501,1994-12-08,1994-12-12,7.622075,7.28125,1360.062635,2,-0.04605192497589883,-477.7314051757712,price_action
QCOM,1994-12-15,1994-12-16,0.8233,0.885606,12589.255038,1,0.0741740498266712,769.3321722080636,target
JWN-202505,1994-12-22,1994-12-28,5.348634,5.146842,1952.211357,3,-0.03907400704515185,-408.28322937650773,target
LRCX,1994-12-22,1994-12-23,1.004553,1.049377,10394.340095,1,0.0431599707807897,450.9773525355122,target
YELLQ-202607,1994-12-22,1994-12-27,133585.893805,139626.45178,0.078164,2,0.0437562493623449,457.2078511020936,target
CNTO-199910,1994-12-27,1995-01-04,16.75542,16.614862,629.127774,5,-0.009776074254273293,-103.12466865366332,target
LRCX,1995-01-03,1995-01-04,1.014388,1.054511,10310.763897,1,0.03809938330988416,398.76490046390063,target
ASCL-200504,1995-01-04,1995-01-06,58.545343,60.0,178.951299,2,0.02341289455048745,245.4631020781453,target_gap
CNTO-199910,1995-01-12,1995-01-13,15.317464,15.528349,688.479744,1,0.012349319978763207,130.32417687436282,target
ADBE,1995-01-20,1995-01-27,3.600811,3.639574,2932.338657,5,0.009351155037810921,98.80605795299016,target
ADSK,1995-01-20,1995-01-27,7.767816,7.989115,1359.300592,5,0.027050387885420468,285.81947173911794,target_gap
ATML-201604,1995-01-20,1995-01-31,4.084826,3.940503,2584.882771,7,-0.036681178700779915,-387.58021376380566,target
SY-201007,1995-01-20,1995-01-27,50.479166,45.09153,209.171372,5,-0.10797958635455784,-1140.9325611594104,target
ASTA-199708,1995-01-26,1995-01-30,14.94867,14.397417,699.69357,2,-0.03822380590155261,-400.08131317483276,target
LRCX,1995-01-26,1995-01-31,1.099564,1.058681,9512.398333,3,-0.038528149022653335,-403.266814792838,target
SXCL-201702,1995-02-14,1995-02-15,113.693258,121.574082,91.158201,1,0.06782054935050486,703.389142632961,target
FHCC-200501,1995-02-15,1995-02-22,8.047496,8.025253,1293.776839,4,-0.0041591180085884805,-43.333651848110094,target
APCC-200702,1995-02-17,1995-02-23,8.357141,8.58524,1251.610076,3,0.02585666550121335,270.6470018105829,target
LRCX,1995-02-17,1995-02-22,1.175107,1.136624,8901.220331,2,-0.0341015971011559,-356.9483857826599,target
STRM-199607,1995-02-21,1995-02-22,18.314901,18.904489,569.927208,1,0.03074763662547797,321.1734238967365,target
CBRL,1995-02-27,1995-03-03,10.765109,11.122459,971.059936,4,0.03174978436880038,332.1307829143734,target
VCELA-199905,1995-02-27,1995-03-10,25.607245,24.379084,408.226873,9,-0.04929338651975179,-515.652354269032,target
PHB-199910,1995-02-28,1995-03-03,11.093747,10.702689,944.326335,3,-0.03659998532631514,-383.6941319016605,price_action
GENZ-201104,1995-03-06,1995-03-08,9.162103,9.387989,1137.051741,2,0.02322085708327326,242.07924073980757,price_action
CNTO-199910,1995-03-08,1995-03-14,18.79871,18.881727,554.689453,4,0.00301092050855134,31.41818821094421,target
AAPL,1995-03-14,1995-03-15,0.273773,0.266516,38001.348529,1,-0.027870583087256207,-290.1616316510299,target
NOVL-201104,1995-03-14,1995-03-15,18.503033,19.12643,562.272847,1,0.03224545988485095,335.70862956951714,target
COMS-201004,1995-03-16,1995-03-20,5.054882,5.109592,2063.104172,2,0.009408938412293288,98.19213860257878,target
PTC,1995-03-17,1995-03-27,25.346839,25.191957,411.043655,6,-0.007500959887869252,-78.20463549610577,target
ANDW-200712,1995-03-23,1995-03-24,18.038237,18.634858,577.504303,1,0.03163010570548108,329.7264949817618,target
ORCL,1995-03-23,1995-03-24,1.885983,1.912594,5523.464576,1,0.012691262605128761,132.29944833719128,target
CNTO-199910,1995-03-24,1995-03-28,15.333587,15.519447,679.657102,2,0.010705159143051146,111.64277811972534,target
FHCC-200501,1995-03-24,1995-03-27,7.440216,7.777265,1400.709375,1,0.04383849160119202,457.18619644363207,target
LRCX,1995-03-29,1995-04-05,1.318152,1.25422,7991.36395,5,-0.0498326605949484,-525.2963611501582,target
ATML-201604,1995-03-30,1995-04-03,4.796129,4.883892,2199.176894,2,0.016874147688325847,178.1052551385328,target
CSCO,1995-03-30,1995-03-31,1.274701,1.340673,8274.514563,1,0.05028331808411224,530.7363288504748,target
ADCT-201012,1995-03-31,1995-04-04,25.876886,26.899399,407.69901,2,0.03806020345788941,401.81549592332703,target
ASTA-199708,1995-03-31,1995-04-04,15.625583,16.002571,675.173597,2,0.022693541391971772,239.58402110910174,target
QCOM,1995-04-04,1995-04-06,1.108295,1.128223,9554.954788,2,0.016557072883056412,175.45726480986013,target
KLAC,1995-04-05,1995-04-07,0.76753,0.810312,13829.640655,2,0.0542616439929664,576.3726173329378,target
LGNT-199511,1995-04-05,1995-04-10,29.171148,29.209984,363.875626,3,-6.956538867253226e-05,-0.7389305261403933,target
XLNX-202202,1995-04-05,1995-04-10,3.718054,3.844496,2854.899203,3,0.03256080003384243,345.864079245237,target
QCOM,1995-04-11,1995-04-12,0.965083,1.005531,11114.098818,1,0.0404540366444095,434.2146530497066,target
LGNT-199511,1995-04-13,1995-04-20,26.25,27.405501,410.26454,4,0.042558478857129156,458.6519936826535,target
STRM-199607,1995-04-17,1995-04-18,17.842491,18.30056,607.853189,1,0.024237985340895385,263.05986822132036,target
ADCT-201012,1995-04-18,1995-04-20,25.452725,25.989031,423.655983,2,0.019642150921485024,211.95349447336775,target
SXCL-201702,1995-04-18,1995-04-19,118.266012,125.499449,91.177501,1,0.05967784812076249,643.9686011174472,target
ASTA-199708,1995-04-19,1995-04-20,15.687814,16.43736,692.899135,1,0.046312986041098236,503.77794092880504,target
FHCC-200501,1995-04-20,1995-04-21,7.406302,7.577408,1472.447462,1,0.021671377653361024,236.50026625794817,target
PHSYB-199906,1995-04-20,1995-04-21,64.480605,68.880842,169.126675,1,0.06674676542436297,728.4090585847189,target
QCOM,1995-04-24,1995-04-25,0.902765,0.955775,12266.847222,1,0.05723895939011059,634.3123110097258,target
BMC-201309,1995-05-04,1995-05-05,7.294936,7.489056,1526.745111,1,0.025174068207390876,280.57263743250587,target
BMET-200709,1995-05-05,1995-05-08,6.15646,6.247332,1809.385489,1,0.013340747695959054,148.71207732264884,target
SKYT-199909,1995-05-05,1995-05-09,21.999112,22.259482,506.357233,2,0.010419914243993134,116.15294195373099,target
SVC-200605,1995-05-05,1995-05-10,28.030584,29.332277,397.401981,3,0.04497433227382719,501.3381956594385,target_gap
ASAI-199905,1995-05-09,1995-05-10,19.075021,19.593548,586.112407,1,0.025746539649379896,288.0505474410329,target
GENZ-201104,1995-05-11,1995-05-15,9.242398,9.608911,1219.487691,2,0.03820116432999754,430.8663427292104,target
ADCT-201012,1995-05-19,1995-05-22,25.15625,25.59375,449.752121,1,0.015967952867775193,180.78910884574725,target_gap
LLTC-201703,1995-05-19,1995-05-23,5.196368,5.436394,2177.304651,2,0.04472731752238146,506.40253906628095,target
SIAL-201511,1995-05-19,1995-05-22,9.00626,9.306296,1256.245872,1,0.03186853886893393,360.81549025346794,target
HBOC-199901,1995-05-25,1995-05-31,5.674903,5.934019,2012.171306,3,0.04419700013301786,505.0334068379907,target
AMAT,1995-05-30,1995-06-01,3.427096,3.562858,3337.263877,2,0.038159673070743194,436.7424638558132,target
ATML-201604,1995-05-30,1995-05-31,5.229019,5.163815,2187.24126,1,-0.013851084084108178,-158.52747424624613,target
CRUS,1995-05-30,1995-06-01,24.775693,25.245865,461.626845,2,0.017551542781508722,200.8797094423735,target
STJ-201701,1995-05-30,1995-05-31,6.530457,6.671544,1751.351402,1,0.020175156628360336,230.90731406980194,target
STRM-199607,1995-05-30,1995-05-31,18.196788,18.751428,628.524409,1,0.02903844794388033,332.34884581027836,target
SPLS-201709,1995-06-26,1995-06-27,2.648638,2.662667,4369.647869,1,0.0038900483513681916,45.053440934150785,target
ADBE,1995-06-27,1995-06-28,6.752928,6.90787,1711.059743,1,0.021513210398934612,248.75191187367636,target
CRUS,1995-06-27,1995-06-29,31.168916,31.424108,370.711111,2,0.006776896828099455,78.35957587454504,target
ASCL-200504,1995-06-28,1995-06-29,93.886844,95.833625,123.229706,1,0.019307372607023643,223.5358738652576,target
JAVA-201001,1995-06-28,1995-06-29,5.695156,6.08375,2031.489173,1,0.06673785682259625,772.6740167280168,target
QMCO,1995-06-28,1995-07-05,1584.810043,1564.76496,7.300337,4,-0.014029581790031997,-162.4309474536185,target
ASTA-199708,1995-06-30,1995-07-05,15.068216,15.997412,775.830478,2,0.06018071967010541,704.0280069875334,target
VKNG-199808,1995-07-05,1995-07-07,16.974291,17.822613,689.549433,2,0.048507986352794186,568.1646157295672,target
PAYX,1995-07-11,1995-07-12,2.164012,2.168979,5462.737239,1,0.0008930465835230716,10.564477263618755,target
SHLM-201808,1995-07-13,1995-07-20,14.78111,13.804934,799.837502,5,-0.06734877335237177,-796.7872931768288,target
BMC-201309,1995-07-14,1995-07-17,9.359199,9.488273,1262.574116,1,0.012372773051903208,146.30747457963298,target
QMCO,1995-07-17,1995-07-18,1550.0,1589.422915,7.626821,1,0.023999534988969673,283.9108384337396,target
EA,1995-07-18,1995-07-20,7.859974,8.180402,1500.724084,2,0.03931102137389186,464.02374563208286,target
SVC-200605,1995-07-18,1995-07-25,30.82593,30.347396,382.653589,5,-0.01690104989086949,-199.49846636863185,target
AKLMQ-200808,1995-07-19,1995-07-20,20.778281,21.717986,569.35309,1,0.04376304689716437,518.0870704759,target
ASCL-200504,1995-07-19,1995-07-21,112.978192,110.268865,104.712055,2,-0.02534644825275789,-300.06290816764886,target
INEL-199805,1995-07-19,1995-07-25,12.96301,12.551438,912.610473,4,-0.03310431771460631,-391.9041337584549,target
INTC,1995-07-19,1995-07-24,4.579174,4.581508,2583.474593,3,-0.0008899875711162464,-10.536082064008951,target
NOVL-201104,1995-07-19,1995-07-24,19.050107,19.115136,621.003251,3,0.0020097621802761534,23.79248873551478,target
QCOM,1995-07-19,1995-07-20,1.319051,1.336356,8968.703105,1,0.011701982074582284,138.53344411846047,target
TLAB-201312,1995-07-19,1995-07-20,7.397568,7.625809,1599.198445,1,0.02941139197898157,348.1855809723402,target
ADSK,1995-08-01,1995-08-02,10.203615,10.818793,1160.852443,1,0.058806849909435854,697.0483319709565,target_gap
DELL-201310,1995-08-01,1995-08-02,0.93483,0.973658,12670.642519,1,0.04007809211853619,475.05294541072544,target
HBOC-199901,1995-08-01,1995-08-02,6.629504,6.747324,1786.693468,1,0.016348259929534592,193.77891065512267,target
WOR,1995-08-01,1995-08-08,5.04537,5.026357,2347.675378,5,-0.00516211909416231,-61.18754038964289,target
ALTR-201512,1995-08-02,1995-08-03,5.768395,5.928272,2065.215783,1,0.026278308789733584,313.27209010013394,target
CRUS,1995-08-02,1995-08-04,41.799276,44.083869,285.004449,2,0.05318080088334698,633.9852682008914,target
DIGI-199809,1995-08-02,1995-08-04,47.771316,49.024365,249.375158,2,0.02479444645696427,295.582494543316,target
SVC-200605,1995-08-16,1995-08-21,27.586648,27.367357,438.605091,3,-0.009337088867104049,-113.05453838261565,target_gap
ADSK,1995-08-21,1995-08-22,10.62544,10.72474,1135.665981,1,0.007933384647557995,95.7987729354536,target
CRUS,1995-08-21,1995-08-22,49.822011,51.247162,242.201197,1,0.027165817079251697,328.038038945002,target
ASAI-199905,1995-08-24,1995-08-25,22.853659,23.374251,530.800032,1,0.021348483502437565,259.15381389175855,target
INEL-199805,1995-08-24,1995-08-28,11.159276,10.03287,1087.052878,2,-0.10219676245012321,-1240.5883890214263,target
ADBE,1995-08-28,1995-08-31,6.736135,6.190366,1777.76776,3,-0.08230667481028275,-986.3356989595795,target
CSCO,1995-08-28,1995-08-30,2.201234,2.288946,5440.258839,2,0.03839204613513347,460.07745722287837,target
PTC,1995-08-28,1995-08-30,33.421716,33.132869,358.308454,2,-0.010029411100274221,-120.18911261503308,target
ADCT-201012,1995-08-29,1995-08-31,31.527466,33.90625,382.338385,2,0.07394659922557034,891.9881133163417,price_action
AKLMQ-200808,1995-08-29,1995-09-05,24.818788,24.856991,485.686904,4,0.00013812046922967447,1.6660917209010222,target
ATML-201604,1995-08-29,1995-08-30,7.308371,8.075137,1649.363436,1,0.10337029563471511,1246.9143401023084,target_gap
CRUS,1995-08-29,1995-09-05,50.467442,55.962231,238.850233,4,0.10732655629052679,1294.6371226930296,target
KLAC,1995-08-29,1995-08-30,1.023744,1.09523,11774.588388,1,0.06833162047199615,824.2568808166034,target
QMCO,1995-08-29,1995-08-31,1543.04831,1629.466312,7.811914,2,0.05452735606205805,657.741586053964,target
XLNX-202202,1995-08-29,1995-08-29,6.571673,7.357323,1834.260647,0,0.11798475104131279,1423.2026433075898,price_action
QMCO,1995-09-12,1995-09-13,1461.028074,1526.270149,8.625416,1,0.043193415217707365,544.7033717274917,target
ADBE,1995-09-15,1995-09-18,5.499895,6.041885,2301.216001,1,0.09700872115255255,1228.6450429122942,target
AMAT,1995-09-15,1995-09-19,4.564477,4.663666,2772.814178,2,0.02030138082623134,257.12318047362896,target
ATML-201604,1995-09-15,1995-09-18,7.892839,8.12568,1603.53529,1,0.028060052029294624,355.38911780352646,target
CRUS,1995-09-15,1995-09-18,53.390322,56.809857,237.05505,1,0.06255921167422662,792.3314976100683,target
SXCL-201702,1995-09-15,1995-09-18,154.421537,158.606848,81.960365,1,0.02566622092246318,325.0705166712378,target
ADSK,1995-09-25,1995-09-28,10.859907,10.284444,1192.671489,3,-0.05431456380885902,-703.9910522096761,target
ADCT-201012,1995-09-27,1995-09-28,36.110309,39.029793,356.594677,1,0.07933692616202626,1022.3164027400744,target
