symbol,entry_date,exit_date,entry_px,exit_px,shares,bars_held,ret_net,pnl_usd,exit_reason
BMET-200709,1997-10-28,1997-10-30,8.979931,9.287191,2697.753634,2,0.03276946562524441,794.4170136761713,target
CEXP-199910,1997-10-28,1997-10-28,15.976331,18.4375,1516.345675,0,0.15243638189813558,3695.454075083482,price_action
CRUS,1997-10-28,1997-10-31,12.0,14.299111,2018.803419,3,0.1899254900109808,4604.287488877293,target
CSCO,1997-10-28,1997-10-31,4.906664,5.841691,4937.29325,3,0.18889695277561303,4579.353073152608,price_action
DELL-201310,1997-10-28,1997-10-31,8.804104,9.912104,2751.630492,3,0.12427531086263532,3012.7565233507376,target_gap
EFII-201907,1997-10-28,1997-10-29,43.25,50.374273,560.130428,1,0.163093594832467,3953.8126144085945,target
MCHP,1997-10-28,1997-10-28,2.541262,3.099343,9532.918638,0,0.2179015469328036,5282.499817648011,price_action
NXTL-200508,1997-10-28,1997-10-31,11.5,13.593515,2106.57748,3,0.18039107405514776,4373.148466428775,target
PAGE-200007,1997-10-28,1997-10-29,10.766094,12.643541,2250.179138,1,0.17274215979225227,4187.718905382968,target
PCAR,1997-10-28,1997-10-29,1.938076,2.212511,12499.839055,1,0.14000440144008386,3394.07055841247,target
QCOM,1997-10-28,1997-10-28,1.915701,2.186983,12645.834691,0,0.140012667603979,3394.270951708815,price_action
SSCC-201105,1997-10-28,1997-10-28,1890.030818,2176.5137,12.81759,0,0.14996469470011187,3635.533953557824,price_action
CEXP-199910,1997-10-30,1997-11-04,15.354852,15.482842,1960.957791,3,0.0069247920078605585,208.65294383386936,target
EFII-201907,1997-10-31,1997-11-03,44.912588,48.666628,664.211008,1,0.0820695088021981,2449.965019354928,target
INTU,1997-11-07,1997-11-10,4.281159,4.561432,7173.206526,1,0.06397621835168121,1966.0615373733126,target
NWACQ-200705,1997-11-07,1997-11-14,42.326486,41.233984,725.541778,5,-0.027174228158049818,-835.0947612386444,target
HBOC-199901,1997-11-10,1997-11-11,20.650544,21.248852,1489.10033,1,0.027533427547738576,847.265738610633,target
OFIS-200608,1997-11-10,1997-11-13,43.995093,41.91228,698.95823,3,-0.04867473674511824,-1497.8315616000364,target
WCOEQ-200404,1997-11-10,1997-11-14,20.496677,19.13557,1500.278927,4,-0.06771234470149556,-2083.6617470563506,price_action
EA,1997-11-12,1997-11-13,7.322624,7.530547,4193.172495,1,0.026955838967768875,828.259065941973,target
SXCL-201702,1997-11-12,1997-11-14,351.276191,363.918596,87.409922,2,0.03454055714679205,1061.3110441015924,target
PSFT-200501,1997-11-13,1997-11-14,30.488072,32.103988,995.838142,1,0.051528420489929116,1565.5590297108538,target
AMAT,1997-11-24,1997-12-02,6.103886,6.091746,5061.500711,5,-0.0033850147834425526,-104.65263120979216,target
NXTL-200508,1997-11-24,1997-11-25,12.823682,12.92003,2409.200537,1,0.006103801327246083,188.70785214961506,target
APCC-200702,1997-11-25,1997-11-26,13.952941,14.312418,2205.583391,1,0.024328477119879288,749.2177359542075,target
NOVL-201104,1997-12-02,1997-12-05,8.563407,8.451909,3604.707611,3,-0.014401106091277871,-444.852843799159,target
CEXP-199910,1997-12-03,1997-12-05,15.292949,15.275146,2026.95966,2,-0.002561496678134656,-79.45734185166293,target
MXIM-202108,1997-12-03,1997-12-05,9.707916,10.204353,3193.083748,2,0.049666714461019,1540.655954491387,target
PTC,1997-12-03,1997-12-04,61.875892,62.308631,500.973622,1,0.005584849987453122,173.24142499629306,target
QCOM,1997-12-03,1997-12-05,2.413345,2.433088,12844.490443,2,0.006770357147556583,210.01572515135922,target
SXCL-201702,1997-12-03,1997-12-08,335.397091,319.912798,92.422358,3,-0.04750147789473802,-1473.490557204208,target
ADCT-201012,1997-12-10,1997-12-11,63.414818,65.716504,488.383637,1,0.03484592103203821,1079.9600820871383,target
APCC-200702,1997-12-10,1997-12-18,13.923686,11.823205,2224.321872,6,-0.15204462929646767,-4712.233899197279,target
BMC-201309,1997-12-10,1997-12-16,31.805009,29.027571,973.769867,4,-0.08860390529098972,-2746.0511301543665,target
CPWR-201412,1997-12-10,1997-12-16,15.782455,13.894389,1962.353766,4,-0.12086236073303935,-3745.8193427715487,target
FORE-199906,1997-12-10,1997-12-15,16.974311,16.096918,1824.566525,3,-0.05301614916323594,-1643.0997691130142,target
JAVA-201001,1997-12-10,1997-12-12,19.078218,18.021078,1623.357024,2,-0.05673234486717704,-1758.2737377904414,target
PAGE-200007,1997-12-10,1997-12-12,11.455699,11.411029,2703.524099,2,-0.00529296369718979,-164.04185452999445,target
PTC,1997-12-10,1997-12-17,56.790817,52.617978,545.348013,5,-0.0747735907663597,-2317.415950858125,target
QCOM,1997-12-10,1997-12-16,2.285968,1.959823,13548.20458,4,-0.14387186670571794,-4458.940053117858,target
CBRL,1997-12-11,1997-12-15,15.018025,15.625004,2048.421653,2,0.03896111799486546,1199.4095186797676,target
LLTC-201703,1997-12-11,1997-12-16,10.405302,9.758505,2956.497333,3,-0.06347242291235711,-1953.9846937857837,target
CNTO-199910,1997-12-12,1997-12-15,38.167576,36.375,781.196957,1,-0.048299250873789945,-1441.1175792771646,target_gap
SNPS,1997-12-12,1997-12-17,19.425678,18.837057,1534.895957,3,-0.031657784269091716,-944.5817192976319,target
CSCO,1997-12-15,1997-12-16,5.17492,5.693822,5484.139067,1,0.09873320116944506,2804.007722435257,target
MXIM-202108,1997-12-15,1997-12-16,8.751519,9.415851,3242.863252,1,0.07440524489141254,2113.0975071612775,target
DELL-201310,1997-12-19,1997-12-22,9.191999,9.660017,3165.997894,1,0.04944548275715599,1439.9623394502596,target
GNCI-199908,1997-12-19,1997-12-22,30.160752,31.652166,964.891429,1,0.047980631206554714,1397.3026069907537,target
MSFT,1997-12-19,1997-12-29,9.655887,9.339474,3013.897289,5,-0.03412209622808293,-993.7112709133398,target
PAYX,1998-01-05,1998-01-14,6.404934,6.597672,4572.444387,7,0.028650931154615256,839.6644358401427,target
ADCT-201012,1998-01-07,1998-01-12,65.86108,61.571105,445.939581,3,-0.06644460694028742,-1952.8482830560315,target
VKNG-199808,1998-01-07,1998-01-08,21.185458,21.793963,1386.331245,1,0.027283572148872004,801.8811379897634,target
STEI-201312,1998-01-08,1998-01-12,17.550959,18.056068,1672.757934,2,0.02734028840705527,803.2318997371985,target
IMNX-200207,1998-01-09,1998-01-12,4.165154,4.39315,7063.240365,1,0.053263328718104574,1568.0763990324158,target
NXTL-200508,1998-01-09,1998-01-13,11.357973,11.830082,2590.205295,2,0.04010913384497883,1180.8159137182374,target
CSCO,1998-01-12,1998-01-13,5.55673,5.984171,5277.176871,1,0.07541642267311599,2213.047811644319,price_action
DELL-201310,1998-01-12,1998-01-12,9.580476,10.428671,3060.792565,0,0.08701086066105201,2553.2793514995574,price_action
DURA-200011,1998-01-12,1998-01-13,42.062383,44.125,697.151384,1,0.04756946560835407,1395.8962522255097,target_gap
JAVA-201001,1998-01-12,1998-01-13,19.57385,20.933844,1498.113483,1,0.0679839454177229,1994.9464095606127,target
ADCT-201012,1998-01-15,1998-01-30,55.5625,32.641872,547.599649,10,-0.4133416338822803,-12585.138252707045,target
CTXS-202209,1998-01-22,1998-01-27,9.038268,8.595805,3332.984444,3,-0.05028498657819991,-1515.8657706588565,target
FORE-199906,1998-01-22,1998-01-28,16.318984,14.95973,1845.973239,4,-0.0845752706216234,-2549.5633290098012,target
HBOC-199901,1998-01-23,1998-01-27,23.608316,23.600502,1271.087131,2,-0.0017295303720291644,-51.936469082058466,target
